Driver,Time,GapToLeader
10,0 days 01:30:26.582000,48.654
10,0 days 01:30:33.612000,48.592
10,0 days 01:30:39.147000,48.68
10,0 days 01:30:42.303000,48.706
10,0 days 01:30:46.580000,48.706
10,0 days 01:30:49.128000,48.706
10,0 days 01:30:53.516000,48.702
10,0 days 01:30:55.681000,48.696
10,0 days 01:31:02.358000,48.777
10,0 days 01:31:05.483000,48.774
10,0 days 01:31:08.555000,48.772
10,0 days 01:31:11.332000,48.768
10,0 days 01:31:13.540000,48.84
10,0 days 01:31:20.889000,48.966
10,0 days 01:31:26.569000,49.185
10,0 days 01:31:29.821000,49.224
10,0 days 01:31:32.512000,49.31
10,0 days 01:31:36.041000,49.554
10,0 days 01:31:40.573000,49.813
10,0 days 01:31:44.725000,49.793
10,0 days 01:31:47.894000,49.805
10,0 days 01:31:51.324000,49.933
10,0 days 01:31:58.381000,50.048
10,0 days 01:32:03.899000,50.14
10,0 days 01:32:07.025000,50.167
10,0 days 01:32:11.282000,50.161
10,0 days 01:32:13.840000,50.151
10,0 days 01:32:18.286000,50.14
10,0 days 01:32:20.382000,50.135
10,0 days 01:32:27.123000,50.327
10,0 days 01:32:30.317000,50.325
10,0 days 01:32:33.419000,50.312
10,0 days 01:32:36.174000,50.292
10,0 days 01:32:38.380000,50.389
10,0 days 01:32:45.740000,50.418
10,0 days 01:32:51.315000,50.566
10,0 days 01:32:54.584000,50.622
10,0 days 01:32:57.241000,50.704
10,0 days 01:33:00.692000,50.863
10,0 days 01:33:05.278000,51.087
10,0 days 01:33:09.374000,51.021
10,0 days 01:33:12.543000,51.057
10,0 days 01:33:16.016000,51.153
10,0 days 01:33:23.037000,51.146
10,0 days 01:33:28.569000,51.22
10,0 days 01:33:31.719000,51.261
10,0 days 01:33:35.941000,51.259
10,0 days 01:33:38.541000,51.254
10,0 days 01:33:42.939000,51.244
10,0 days 01:33:45.031000,51.212
10,0 days 01:33:51.868000,51.355
10,0 days 01:33:55.115000,51.363
10,0 days 01:33:58.106000,51.374
10,0 days 01:34:00.926000,51.383
10,0 days 01:34:03.148000,51.483
10,0 days 01:34:10.534000,51.665
10,0 days 01:34:11.989000,51.665
10,0 days 01:34:12.028000,51.665
10,0 days 01:34:16.174000,51.797
10,0 days 01:34:19.450000,51.832
10,0 days 01:34:22.089000,51.878
