Driver,Time,GapToLeader
1,0 days 02:34:22.762000,0.0
1,0 days 02:34:49.728000,0.0
1,0 days 02:36:29.896000,0.0
1,0 days 02:38:10.307000,0.0
1,0 days 02:39:50.644000,0.0
1,0 days 02:41:30.801000,0.0
1,0 days 02:43:11.487000,0.0
10,0 days 01:02:46.767000,1.558
10,0 days 01:02:49.497000,1.499
10,0 days 01:02:57.813000,2.729
10,0 days 01:02:57.816000,2.729
10,0 days 01:03:01.266000,2.729
10,0 days 01:03:01.308000,2.94
10,0 days 01:03:05.590000,3.521
10,0 days 01:03:05.600000,3.521
10,0 days 01:03:11.794000,4.358
10,0 days 01:03:15.925000,4.9
10,0 days 01:03:21.433000,5.263
10,0 days 01:03:26.104000,5.345
10,0 days 01:03:34.595000,5.69
10,0 days 01:03:34.597000,5.69
10,0 days 01:03:39.140000,5.747
10,0 days 01:03:42.418000,5.772
10,0 days 01:03:46.666000,5.772
10,0 days 01:03:46.720000,5.817
10,0 days 01:03:54.160000,5.817
10,0 days 01:03:54.162000,6.213
10,0 days 01:04:01.015000,6.595
10,0 days 01:04:06.869000,6.794
10,0 days 01:04:12.630000,6.805
10,0 days 01:04:16.290000,6.722
10,0 days 01:04:22.755000,6.934
10,0 days 01:04:26.238000,6.992
10,0 days 01:04:28.806000,7.065
10,0 days 01:04:34.369000,7.104
10,0 days 01:04:36.724000,7.12
10,0 days 01:04:43.797000,7.363
10,0 days 01:04:47.246000,7.405
10,0 days 01:04:51.118000,7.41
10,0 days 01:04:56.714000,7.645
10,0 days 01:05:00.414000,7.732
10,0 days 01:05:05.679000,7.857
10,0 days 01:05:10.358000,7.919
10,0 days 01:05:18.838000,8.199
10,0 days 01:05:23.444000,8.292
10,0 days 01:05:26.700000,8.345
10,0 days 01:05:31.087000,8.422
10,0 days 01:05:38.392000,8.719
10,0 days 01:05:45.138000,9.003
10,0 days 01:05:51.171000,9.17
10,0 days 01:05:56.873000,9.226
10,0 days 01:06:00.601000,9.3
10,0 days 01:06:07.180000,9.667
10,0 days 01:06:10.821000,9.783
10,0 days 01:06:13.326000,9.87
10,0 days 01:06:19.537000,9.916
10,0 days 01:06:21.271000,9.933
10,0 days 01:06:28.295000,10.142
10,0 days 01:06:31.710000,10.172
10,0 days 01:06:35.589000,10.265
10,0 days 01:06:41.151000,10.281
10,0 days 01:06:44.817000,10.26
10,0 days 01:06:50.055000,10.328
10,0 days 01:06:54.722000,10.445
10,0 days 01:07:03.042000,10.566
10,0 days 01:07:07.576000,10.622
10,0 days 01:07:10.825000,10.564
10,0 days 01:07:14.872000,10.398
10,0 days 01:07:22.189000,10.787
10,0 days 01:07:29.018000,11.005
10,0 days 01:07:34.908000,11.148
10,0 days 01:07:40.681000,11.244
10,0 days 01:07:44.411000,11.233
10,0 days 01:07:50.877000,11.485
10,0 days 01:07:54.344000,11.577
10,0 days 01:07:56.927000,11.579
10,0 days 01:08:02.336000,11.412
10,0 days 01:08:04.664000,11.386
10,0 days 01:08:11.830000,11.654
10,0 days 01:08:15.246000,11.696
10,0 days 01:08:19.111000,11.732
10,0 days 01:08:24.497000,11.679
10,0 days 01:08:28.315000,11.729
10,0 days 01:08:33.462000,11.77
10,0 days 01:08:38.115000,11.823
10,0 days 01:08:46.509000,11.953
10,0 days 01:08:50.999000,11.963
10,0 days 01:08:54.199000,11.857
10,0 days 01:08:58.256000,11.857
10,0 days 01:08:58.289000,11.656
10,0 days 01:09:05.451000,11.86
10,0 days 01:09:12.212000,12.025
10,0 days 01:09:18.279000,12.137
10,0 days 01:09:24.112000,12.25
10,0 days 01:09:27.791000,12.258
10,0 days 01:09:34.378000,12.456
10,0 days 01:09:37.942000,12.525
10,0 days 01:09:40.526000,12.569
10,0 days 01:09:46.118000,12.631
10,0 days 01:09:48.518000,12.674
10,0 days 01:09:55.577000,12.742
10,0 days 01:09:58.961000,12.739
10,0 days 01:10:02.771000,12.694
10,0 days 01:10:08.366000,12.735
10,0 days 01:10:12.323000,13.011
10,0 days 01:10:17.775000,13.14
10,0 days 01:10:22.524000,13.25
10,0 days 01:10:31.105000,13.471
10,0 days 01:10:35.648000,13.524
10,0 days 01:10:38.946000,13.581
10,0 days 01:10:43.175000,13.581
10,0 days 01:10:43.316000,13.671
10,0 days 01:10:50.905000,13.671
10,0 days 01:10:51.122000,14.434
10,0 days 01:10:58.334000,15.045
10,0 days 01:11:04.457000,15.304
10,0 days 01:11:10.222000,15.363
10,0 days 01:11:14.005000,15.458
10,0 days 01:11:20.771000,15.972
10,0 days 01:11:24.284000,16.077
10,0 days 01:11:26.956000,16.134
10,0 days 01:11:32.299000,15.955
10,0 days 01:11:34.527000,15.831
10,0 days 01:11:41.700000,16.119
10,0 days 01:11:45.172000,16.14
10,0 days 01:11:49.004000,16.173
10,0 days 01:11:54.694000,16.373
10,0 days 01:11:58.485000,16.459
10,0 days 01:12:03.762000,16.481
10,0 days 01:12:08.474000,16.484
10,0 days 01:12:16.915000,16.63
10,0 days 01:12:21.443000,16.71
10,0 days 01:12:24.689000,16.645
10,0 days 01:12:28.759000,16.46
10,0 days 01:12:36.297000,16.968
10,0 days 01:12:43.155000,17.25
10,0 days 01:12:49.271000,17.381
10,0 days 01:12:54.951000,17.401
10,0 days 01:12:58.637000,17.405
10,0 days 01:13:05.205000,17.686
10,0 days 01:13:08.732000,17.708
10,0 days 01:13:11.401000,17.748
10,0 days 01:13:16.799000,17.607
10,0 days 01:13:19.015000,17.551
10,0 days 01:13:26.207000,17.842
10,0 days 01:13:29.640000,17.872
10,0 days 01:13:33.475000,17.904
10,0 days 01:13:38.923000,17.989
10,0 days 01:13:42.734000,18.096
10,0 days 01:13:48.011000,18.091
10,0 days 01:13:52.693000,18.119
10,0 days 01:14:01.132000,18.282
10,0 days 01:14:05.741000,18.372
10,0 days 01:14:08.851000,18.304
10,0 days 01:14:12.933000,18.11
10,0 days 01:14:20.216000,18.11
10,0 days 01:14:20.284000,18.403
10,0 days 01:14:27.043000,18.614
10,0 days 01:14:33.143000,18.821
10,0 days 01:14:38.887000,18.829
10,0 days 01:14:42.501000,18.82
10,0 days 01:14:48.900000,19.071
10,0 days 01:14:52.448000,19.094
10,0 days 01:14:55.517000,19.038
10,0 days 01:15:00.613000,19.092
10,0 days 01:15:03.003000,19.169
10,0 days 01:15:10.128000,19.256
10,0 days 01:15:13.523000,19.289
10,0 days 01:15:17.388000,19.356
10,0 days 01:15:23.005000,19.426
10,0 days 01:15:26.718000,19.453
10,0 days 01:15:31.961000,19.404
10,0 days 01:15:36.601000,19.448
10,0 days 01:15:45.160000,19.648
10,0 days 01:15:49.658000,19.691
10,0 days 01:15:52.950000,19.745
10,0 days 01:15:57.287000,19.832
10,0 days 01:16:04.618000,20.096
10,0 days 01:16:11.434000,20.269
10,0 days 01:16:17.412000,20.44
10,0 days 01:16:23.179000,20.535
10,0 days 01:16:26.902000,20.539
10,0 days 01:16:33.442000,20.695
10,0 days 01:16:37.002000,20.802
10,0 days 01:16:39.559000,20.804
10,0 days 01:16:45.146000,20.855
10,0 days 01:16:47.516000,20.896
10,0 days 01:16:54.901000,21.4
10,0 days 01:16:58.340000,21.437
10,0 days 01:17:02.177000,21.494
10,0 days 01:17:07.715000,21.583
10,0 days 01:17:11.406000,21.571
10,0 days 01:17:16.596000,21.527
10,0 days 01:17:21.315000,21.598
10,0 days 01:17:29.963000,21.981
10,0 days 01:17:34.601000,22.144
10,0 days 01:17:37.935000,22.203
10,0 days 01:17:42.296000,22.297
10,0 days 01:17:49.533000,22.585
10,0 days 01:17:56.539000,22.952
10,0 days 01:18:02.646000,23.163
10,0 days 01:18:08.440000,23.267
10,0 days 01:18:12.110000,23.245
10,0 days 01:18:18.569000,23.398
10,0 days 01:18:22.076000,23.359
10,0 days 01:18:24.577000,23.411
10,0 days 01:18:30.162000,23.478
10,0 days 01:18:32.484000,23.522
10,0 days 01:18:39.729000,23.791
10,0 days 01:18:43.119000,23.838
