Driver,Time,GapToLeader
10,0 days 01:20:21.586000,24.765
10,0 days 01:20:23.605000,24.772
10,0 days 01:20:28.039000,25.143
10,0 days 01:20:30.825000,25.254
10,0 days 01:20:33.791000,25.268
10,0 days 01:20:36.467000,25.245
10,0 days 01:20:38.541000,25.21
10,0 days 01:20:44.872000,25.443
10,0 days 01:20:48.885000,25.507
10,0 days 01:20:50.764000,25.468
10,0 days 01:20:55.441000,25.591
10,0 days 01:21:00.762000,25.676
10,0 days 01:21:06.557000,25.959
10,0 days 01:21:13.510000,26.045
10,0 days 01:21:18.232000,26.256
10,0 days 01:21:25.543000,26.537
10,0 days 01:21:28.726000,26.538
10,0 days 01:21:32.738000,26.473
10,0 days 01:21:33.858000,26.436
10,0 days 01:21:36.313000,26.36
10,0 days 01:21:38.667000,26.284
10,0 days 01:21:40.730000,26.284
10,0 days 01:21:40.774000,26.318
10,0 days 01:21:45.322000,26.816
10,0 days 01:21:48.198000,27.028
10,0 days 01:21:51.232000,27.123
10,0 days 01:21:53.887000,27.072
10,0 days 01:21:55.910000,26.947
10,0 days 01:22:02.686000,27.623
10,0 days 01:22:06.722000,27.727
10,0 days 01:22:08.628000,27.676
10,0 days 01:22:13.563000,28.161
10,0 days 01:22:18.998000,28.259
10,0 days 01:22:24.652000,28.47
10,0 days 01:22:31.684000,28.651
10,0 days 01:22:36.480000,28.859
10,0 days 01:22:43.872000,29.227
10,0 days 01:22:47.027000,29.22
10,0 days 01:22:50.967000,29.138
10,0 days 01:22:52.121000,29.092
10,0 days 01:22:54.561000,28.994
10,0 days 01:22:56.831000,28.892
10,0 days 01:22:58.895000,28.909
10,0 days 01:23:03.255000,29.151
10,0 days 01:23:06.115000,29.323
10,0 days 01:23:09.104000,29.361
10,0 days 01:23:11.810000,29.334
10,0 days 01:23:13.844000,29.274
10,0 days 01:23:20.336000,29.65
10,0 days 01:23:24.405000,29.775
10,0 days 01:23:26.309000,29.745
10,0 days 01:23:31.148000,30.062
10,0 days 01:23:36.603000,30.133
10,0 days 01:23:42.245000,30.363
10,0 days 01:23:49.308000,30.551
10,0 days 01:23:54.023000,30.769
10,0 days 01:24:01.338000,31.016
10,0 days 01:24:04.563000,31.022
10,0 days 01:24:08.480000,30.965
10,0 days 01:24:09.640000,30.927
10,0 days 01:24:12.128000,30.849
10,0 days 01:24:14.403000,30.775
10,0 days 01:24:16.521000,30.826
10,0 days 01:24:20.834000,31.032
10,0 days 01:24:23.674000,31.153
10,0 days 01:24:26.678000,31.217
10,0 days 01:24:29.360000,31.197
10,0 days 01:24:31.450000,31.155
10,0 days 01:24:37.863000,31.517
10,0 days 01:24:41.847000,31.575
10,0 days 01:24:43.733000,31.549
10,0 days 01:24:48.543000,31.903
10,0 days 01:24:53.848000,31.961
10,0 days 01:24:59.623000,32.249
10,0 days 01:25:06.442000,32.23
10,0 days 01:25:11.186000,32.396
10,0 days 01:25:18.468000,32.71
10,0 days 01:25:21.625000,32.7
10,0 days 01:25:25.623000,32.641
10,0 days 01:25:26.684000,32.611
10,0 days 01:25:29.179000,32.542
10,0 days 01:25:31.522000,32.474
10,0 days 01:25:33.597000,32.498
10,0 days 01:25:37.881000,32.738
10,0 days 01:25:40.729000,32.876
10,0 days 01:25:43.742000,32.947
10,0 days 01:25:46.404000,32.932
10,0 days 01:25:48.519000,32.905
10,0 days 01:25:54.849000,33.165
10,0 days 01:25:58.869000,33.224
10,0 days 01:26:00.779000,33.214
10,0 days 01:26:05.550000,33.507
10,0 days 01:26:10.976000,33.602
