Driver,LapNumber,GapTime
SAI,10.333,28.585
HAD,10.333,20.195
RUS,10.333,0.708
BOT,10.333,46.31
PIA,10.333,0.0
BEA,10.333,25.059
NOR,10.667,4.102
GAS,10.667,10.787
PER,10.667,38.703
ANT,10.667,4.418
ALO,10.667,45.113
LEC,10.667,3.079
STR,10.667,44.206
ALB,10.667,31.94
HUL,10.667,29.619
VER,10.667,15.383
LAW,10.667,22.8
OCO,10.667,18.474
LIN,10.667,20.231
COL,10.667,23.664
HAM,10.667,6.308
BOR,10.667,24.595
SAI,10.667,28.983
HAD,10.667,20.621
RUS,10.667,0.791
BOT,10.667,47.681
PIA,10.667,0.0
BEA,10.667,26.509
NOR,11.000,4.694
GAS,11.000,10.706
PER,11.000,39.175
ANT,11.000,4.038
ALO,11.000,45.167
LEC,11.000,3.027
STR,11.000,44.348
ALB,11.000,31.921
HUL,11.000,29.495
VER,11.000,15.277
LAW,11.000,22.698
OCO,11.000,18.473
LIN,11.000,20.342
COL,11.000,23.632
HAM,11.000,6.2620000000000005
BOR,11.000,24.529
SAI,11.000,28.932
HAD,11.000,20.715
RUS,11.000,0.75
BOT,11.000,47.927
PIA,11.000,0.0
BEA,11.000,26.573
NOR,11.333,5.081
GAS,11.333,10.842
PER,11.333,40.402
ANT,11.333,4.069
ALO,11.333,46.658
LEC,11.333,3.008
STR,11.333,45.853
ALB,11.333,32.882
HUL,11.333,29.962
VER,11.333,15.409
LAW,11.333,23.506
OCO,11.333,19.144
LIN,11.333,21.53
COL,11.333,24.405
HAM,11.333,6.225
BOR,11.333,25.156
SAI,11.333,29.806
HAD,11.333,21.65
RUS,11.333,0.611
BOT,11.333,49.715
PIA,11.333,0.0
BEA,11.333,27.488
NOR,11.667,5.218
GAS,11.667,11.116
PER,11.667,41.481
ANT,11.667,4.08
ALO,11.667,48.03
LEC,11.667,2.982
STR,11.667,47.374
ALB,11.667,33.761
HUL,11.667,31.567
VER,11.667,15.903
LAW,11.667,24.625
OCO,11.667,19.809
LIN,11.667,23.586
COL,11.667,25.152
HAM,11.667,6.431
BOR,11.667,26.095
SAI,11.667,31.049
HAD,11.667,23.81
RUS,11.667,0.757
BOT,11.667,51.501
PIA,11.667,0.0
BEA,11.667,28.332
NOR,12.000,5.043
GAS,12.000,11.122
PER,12.000,42.019
ANT,12.000,3.957
ALO,12.000,48.294
LEC,12.000,3.12
STR,12.000,47.862
ALB,12.000,33.871
HUL,12.000,31.784
VER,12.000,15.868
LAW,12.000,24.848
OCO,12.000,19.958
LIN,12.000,23.943
COL,12.000,25.446
HAM,12.000,6.315
BOR,12.000,26.163
SAI,12.000,31.198
HAD,12.000,24.299
RUS,12.000,0.72
BOT,12.000,52.091
PIA,12.000,0.0
BEA,12.000,28.593
NOR,12.333,5.3870000000000005
GAS,12.333,11.73
PER,12.333,43.62
ANT,12.333,4.071
ALO,12.333,50.083
LEC,12.333,3.501
STR,12.333,49.539
ALB,12.333,35.066
HUL,12.333,33.047
VER,12.333,16.36
LAW,12.333,26.504
OCO,12.333,21.061
LIN,12.333,24.712
COL,12.333,27.319
HAM,12.333,6.633
BOR,12.333,27.666
SAI,12.333,32.393
HAD,12.333,25.447
RUS,12.333,0.924
BOT,12.333,54.119
PIA,12.333,0.0
BEA,12.333,29.649
NOR,12.667,5.412
GAS,12.667,11.991
PER,12.667,44.492
ANT,12.667,4.058
ALO,12.667,51.584
LEC,12.667,3.523
STR,12.667,50.986
ALB,12.667,35.661
HUL,12.667,33.763
VER,12.667,16.656
LAW,12.667,27.044
OCO,12.667,21.572
LIN,12.667,25.261
COL,12.667,27.844
HAM,12.667,6.733
BOR,12.667,28.578
SAI,12.667,33.09
HAD,12.667,25.895
RUS,12.667,1.039
BOT,12.667,55.578
PIA,12.667,0.0
BEA,12.667,30.277
NOR,13.000,5.266
GAS,13.000,12.194
PER,13.000,45.105
ANT,13.000,4.045
ALO,13.000,52.029
LEC,13.000,3.672
STR,13.000,51.46
ALB,13.000,35.748
HUL,13.000,33.9
VER,13.000,16.767
LAW,13.000,27.041
OCO,13.000,21.861
LIN,13.000,25.329
COL,13.000,27.947
HAM,13.000,6.856
BOR,13.000,28.7
SAI,13.000,33.235
HAD,13.000,25.907
RUS,13.000,1.113
BOT,13.000,55.949
PIA,13.000,0.0
BEA,13.000,30.501
NOR,13.333,5.526
GAS,13.333,12.766
PER,13.333,46.467
ANT,13.333,4.201
ALO,13.333,53.741
LEC,13.333,3.842
STR,13.333,52.938
ALB,13.333,36.923
HUL,13.333,34.576
VER,13.333,17.237
LAW,13.333,
OCO,13.333,22.854
LIN,13.333,26.303
COL,13.333,29.145
HAM,13.333,7.217
BOR,13.333,29.747
SAI,13.333,34.26
HAD,13.333,26.947
RUS,13.333,0.985
BOT,13.333,58.126
PIA,13.333,0.0
BEA,13.333,31.427
NOR,13.667,5.697
GAS,13.667,13.135
PER,13.667,47.363
ANT,13.667,4.367
ALO,13.667,54.841
LEC,13.667,3.877
STR,13.667,54.196
ALB,13.667,37.67
HUL,13.667,35.372
VER,13.667,17.418
LAW,13.667,29.044
OCO,13.667,23.344
LIN,13.667,26.83
COL,13.667,29.69
HAM,13.667,7.087
BOR,13.667,30.551
SAI,13.667,34.729
HAD,13.667,27.544
RUS,13.667,1.109
BOT,13.667,59.687
PIA,13.667,0.0
BEA,13.667,31.979
NOR,14.000,5.51
GAS,14.000,13.209
PER,14.000,47.912
ANT,14.000,4.211
ALO,14.000,55.156
LEC,14.000,3.882
STR,14.000,54.552
ALB,14.000,37.799
HUL,14.000,35.295
VER,14.000,17.445
LAW,14.000,29.081
OCO,14.000,23.472
LIN,14.000,26.768
COL,14.000,29.761
HAM,14.000,7.044
BOR,14.000,30.487
SAI,14.000,35.171
HAD,14.000,27.484
RUS,14.000,1.119
BOT,14.000,60.301
PIA,14.000,0.0
BEA,14.000,32.051
NOR,14.333,5.75
GAS,14.333,13.79
PER,14.333,49.356
ANT,14.333,4.489
ALO,14.333,57.111
LEC,14.333,4.155
STR,14.333,56.193
ALB,14.333,39.049
HUL,14.333,35.601
VER,14.333,17.94
LAW,14.333,30.028
OCO,14.333,24.499
LIN,14.333,27.862
COL,14.333,30.846
HAM,14.333,7.256
BOR,14.333,31.337
SAI,14.333,37.126
HAD,14.333,28.305
RUS,14.333,1.216
BOT,14.333,62.383
PIA,14.333,0.0
BEA,14.333,33.007
NOR,14.667,6.064
GAS,14.667,14.195
PER,14.667,50.525
ANT,14.667,4.551
ALO,14.667,58.304
LEC,14.667,4.265
STR,14.667,57.851
ALB,14.667,39.77
HUL,14.667,36.113
