Driver,Time,GapToLeader
10,0 days 01:22:38.271000,59.961
10,0 days 01:22:40.818000,59.94
10,0 days 01:22:45.396000,60.038
10,0 days 01:22:48.646000,60.054
10,0 days 01:22:51.192000,60.061
10,0 days 01:22:56.880000,60.006
10,0 days 01:22:59.599000,60.033
10,0 days 01:23:02.317000,60.043
10,0 days 01:23:04.911000,60.039
10,0 days 01:23:09.364000,60.084
10,0 days 01:23:14.505000,60.123
10,0 days 01:23:15.895000,60.12
10,0 days 01:23:18.442000,60.101
10,0 days 01:23:20.739000,60.075
10,0 days 01:23:20.754000,60.075
10,0 days 01:23:22.364000,60.075
10,0 days 01:23:22.379000,60.064
10,0 days 01:23:24.442000,59.987
10,0 days 01:23:29.457000,60.243
10,0 days 01:23:33.739000,60.275
10,0 days 01:23:36.598000,60.276
10,0 days 01:23:39.254000,60.269
10,0 days 01:23:43.816000,60.445
10,0 days 01:23:47.207000,60.47
10,0 days 01:23:51.285000,60.455
10,0 days 01:23:54.832000,60.597
10,0 days 01:24:01.379000,60.574
10,0 days 01:24:04.691000,60.602
10,0 days 01:24:10.894000,60.663
10,0 days 01:24:14.847000,60.734
10,0 days 01:24:17.644000,60.733
10,0 days 01:24:20.175000,60.716
10,0 days 01:24:24.769000,60.868
10,0 days 01:24:27.988000,60.896
10,0 days 01:24:30.488000,60.841
10,0 days 01:24:36.206000,60.859
10,0 days 01:24:38.895000,60.886
10,0 days 01:24:41.597000,60.899
10,0 days 01:24:44.315000,60.904
10,0 days 01:24:48.768000,60.962
10,0 days 01:24:53.862000,60.99
10,0 days 01:24:55.253000,60.99
10,0 days 01:24:55.268000,60.987
10,0 days 01:24:57.706000,60.963
10,0 days 01:25:00.096000,60.928
10,0 days 01:25:01.706000,60.907
10,0 days 01:25:03.784000,60.884
10,0 days 01:25:08.690000,60.98
10,0 days 01:25:12.846000,60.987
10,0 days 01:25:15.768000,60.979
10,0 days 01:25:18.409000,60.979
10,0 days 01:25:22.955000,61.085
10,0 days 01:25:26.330000,61.074
10,0 days 01:25:30.346000,61.013
10,0 days 01:25:33.861000,61.129
10,0 days 01:25:40.392000,61.064
10,0 days 01:25:43.736000,61.098
10,0 days 01:25:49.799000,50.091
10,0 days 01:25:53.736000,50.057
10,0 days 01:25:56.517000,50.058
10,0 days 01:25:59.064000,50.058
10,0 days 01:26:03.658000,50.165
10,0 days 01:26:06.845000,50.177
10,0 days 01:26:09.361000,50.127
10,0 days 01:26:15.173000,50.145
10,0 days 01:26:17.861000,50.139
10,0 days 01:26:20.548000,50.142
10,0 days 01:26:23.206000,50.152
10,0 days 01:26:27.626000,50.124
10,0 days 01:26:32.688000,50.092
10,0 days 01:26:34.188000,58.551
10,0 days 01:26:36.579000,50.068
10,0 days 01:26:38.954000,50.038
10,0 days 01:26:40.563000,50.026
10,0 days 01:26:42.626000,49.985
10,0 days 01:26:47.532000,50.106
10,0 days 01:26:51.657000,50.061
10,0 days 01:26:54.563000,50.044
10,0 days 01:26:57.204000,50.042
10,0 days 01:27:01.735000,49.975
10,0 days 01:27:05.078000,50.034
10,0 days 01:27:09.188000,50.099
10,0 days 01:27:12.719000,50.149
10,0 days 01:27:19.219000,50.122
10,0 days 01:27:22.563000,50.145
10,0 days 01:27:28.766000,50.293
10,0 days 01:27:32.656000,50.288
10,0 days 01:27:35.422000,50.282
10,0 days 01:27:37.969000,50.25
10,0 days 01:27:42.640000,50.404
10,0 days 01:27:45.828000,50.421
10,0 days 01:27:48.375000,50.403
10,0 days 01:27:54.140000,50.451
10,0 days 01:27:56.812000,50.464
10,0 days 01:27:59.515000,50.479
10,0 days 01:28:02.171000,50.487
10,0 days 01:28:06.624000,50.498
10,0 days 01:28:11.702000,50.473
10,0 days 01:28:13.124000,50.466
10,0 days 01:28:15.546000,50.44
10,0 days 01:28:17.937000,50.44
10,0 days 01:28:17.968000,50.406
10,0 days 01:28:19.515000,50.396
10,0 days 01:28:21.624000,50.396
10,0 days 01:28:26.561000,50.489
10,0 days 01:28:30.702000,50.431
10,0 days 01:28:33.593000,50.418
10,0 days 01:28:36.217000,50.436
10,0 days 01:28:40.795000,50.458
10,0 days 01:28:44.155000,50.498
10,0 days 01:28:48.280000,50.581
10,0 days 01:28:51.795000,50.599
10,0 days 01:28:58.436000,50.516
10,0 days 01:29:01.671000,50.539
10,0 days 01:29:07.811000,50.59
10,0 days 01:29:11.654000,50.522
10,0 days 01:29:14.420000,50.522
10,0 days 01:29:16.967000,50.524
10,0 days 01:29:21.607000,50.62
10,0 days 01:29:24.795000,50.62
10,0 days 01:29:27.310000,50.62
10,0 days 01:29:33.060000,50.611
10,0 days 01:29:35.716000,50.602
10,0 days 01:29:38.435000,50.609
10,0 days 01:29:41.107000,50.618
10,0 days 01:29:45.607000,50.671
10,0 days 01:29:50.607000,50.643
10,0 days 01:29:52.075000,50.641
10,0 days 01:29:54.529000,50.622
10,0 days 01:29:56.872000,50.595
10,0 days 01:29:58.497000,50.583
10,0 days 01:30:00.607000,50.641
10,0 days 01:30:05.528000,50.697
10,0 days 01:30:09.997000,50.611
10,0 days 01:30:12.591000,50.59
10,0 days 01:30:15.200000,50.598
10,0 days 01:30:19.809000,50.637
10,0 days 01:30:23.122000,50.642
10,0 days 01:30:27.215000,50.696
10,0 days 01:30:30.747000,50.764
10,0 days 01:30:37.293000,50.698
10,0 days 01:30:40.653000,50.712
10,0 days 01:30:46.793000,50.678
10,0 days 01:30:50.621000,50.636
10,0 days 01:30:53.434000,50.643
10,0 days 01:30:56.012000,41.182
10,0 days 01:31:00.637000,41.312
10,0 days 01:31:03.809000,41.316
10,0 days 01:31:06.324000,41.205
10,0 days 01:31:12.199000,41.408
10,0 days 01:31:14.777000,41.464
10,0 days 01:31:17.511000,41.487
10,0 days 01:31:20.168000,41.471
10,0 days 01:31:24.558000,41.563
10,0 days 01:31:29.621000,41.661
10,0 days 01:31:31.105000,48.292
10,0 days 01:31:33.527000,41.644
10,0 days 01:31:35.886000,41.614
10,0 days 01:31:37.496000,41.604
10,0 days 01:31:39.542000,41.491
10,0 days 01:31:44.433000,41.698
10,0 days 01:31:48.651000,41.789
10,0 days 01:31:51.526000,41.797
10,0 days 01:31:54.167000,41.797
10,0 days 01:31:58.714000,41.844
10,0 days 01:32:02.104000,41.955
10,0 days 01:32:06.229000,41.921
10,0 days 01:32:09.745000,41.861
10,0 days 01:32:16.182000,42.043
10,0 days 01:32:19.526000,42.096
10,0 days 01:32:25.604000,42.272
10,0 days 01:32:29.541000,42.359
10,0 days 01:32:32.385000,42.378
10,0 days 01:32:34.869000,42.33
10,0 days 01:32:39.494000,42.473
10,0 days 01:32:42.666000,42.523
10,0 days 01:32:45.213000,42.477
10,0 days 01:32:50.994000,42.671
10,0 days 01:32:53.697000,42.766
10,0 days 01:32:56.400000,42.799
10,0 days 01:32:59.103000,42.805
10,0 days 01:33:03.572000,42.973
10,0 days 01:33:08.650000,43.076
10,0 days 01:33:10.056000,43.08
10,0 days 01:33:12.587000,43.066
10,0 days 01:33:14.915000,43.039
10,0 days 01:33:16.540000,43.027
10,0 days 01:33:18.603000,42.902
10,0 days 01:33:23.509000,43.154
10,0 days 01:33:27.822000,43.238
10,0 days 01:33:30.603000,43.25
10,0 days 01:33:33.228000,43.263
10,0 days 01:33:37.853000,43.281
10,0 days 01:33:41.196000,43.393
10,0 days 01:33:45.337000,43.383
10,0 days 01:33:48.805000,43.412
10,0 days 01:33:55.337000,43.614
10,0 days 01:33:58.697000,43.677
10,0 days 01:34:04.665000,43.733
10,0 days 01:34:08.618000,43.83
10,0 days 01:34:11.399000,43.845
10,0 days 01:34:13.977000,43.787
10,0 days 01:34:18.571000,43.881
10,0 days 01:34:21.774000,43.922
10,0 days 01:34:24.336000,43.901
10,0 days 01:34:30.102000,44.095
10,0 days 01:34:32.773000,44.169
10,0 days 01:34:35.523000,44.195
10,0 days 01:34:38.148000,44.159
10,0 days 01:34:42.617000,44.283
10,0 days 01:34:47.726000,44.43
10,0 days 01:34:49.195000,44.434
10,0 days 01:34:51.648000,44.419
10,0 days 01:34:53.976000,44.391
10,0 days 01:34:55.632000,44.377
10,0 days 01:34:57.617000,44.262
10,0 days 01:35:02.539000,44.524
10,0 days 01:35:06.726000,44.591
10,0 days 01:35:09.679000,44.601
10,0 days 01:35:12.273000,44.612
10,0 days 01:35:16.788000,44.6
10,0 days 01:35:20.163000,44.717
10,0 days 01:35:24.304000,44.697
10,0 days 01:35:27.819000,44.678
10,0 days 01:35:34.319000,44.848
10,0 days 01:35:37.710000,44.921
10,0 days 01:35:43.819000,45.089
10,0 days 01:35:47.694000,45.178
10,0 days 01:35:50.475000,45.194
10,0 days 01:35:53.038000,45.152
10,0 days 01:35:57.663000,45.263
10,0 days 01:36:00.866000,45.26
10,0 days 01:36:03.381000,45.161
10,0 days 01:36:09.100000,45.315
10,0 days 01:36:11.834000,45.398
10,0 days 01:36:14.506000,45.428
10,0 days 01:36:17.162000,45.424
10,0 days 01:36:21.631000,45.519
10,0 days 01:36:26.787000,45.657
10,0 days 01:36:28.209000,45.663
10,0 days 01:36:30.646000,45.647
10,0 days 01:36:33.006000,45.62
10,0 days 01:36:34.678000,45.614
10,0 days 01:36:36.756000,45.592
10,0 days 01:36:41.646000,45.912
10,0 days 01:36:45.865000,46.005
10,0 days 01:36:48.818000,46.016
10,0 days 01:36:51.427000,46.03
10,0 days 01:36:56.005000,46.076
10,0 days 01:36:59.365000,46.153
10,0 days 01:37:03.505000,46.15
10,0 days 01:37:07.068000,46.251
10,0 days 01:37:13.536000,46.409
10,0 days 01:37:16.911000,46.464
10,0 days 01:37:23.067000,46.635
10,0 days 01:37:27.020000,46.728
